875000,4,4,2,0,4,0,4801.51,1,2,4,0,0,1,0,2,0,0,1,1,0,1,1518.665143,1929.765276,43.676189,-79.512988,3.047249508,9,101551
570000,1,2,1,1,1,567.76,2152.94,2,1,1,0,1,1,1,1,0,1,2,1,1,15,700,799,43.7651861,-79.3847188,0.314786675,52,52035
528509.0675,2,3,2,1,1,418.5,2039.706,3,1,1,0,0,1,0,4,0,1,2,1,3,3,1100,1299,43.7788311,-79.4134619,0.34484818,51,45326
987000,3,2,3,0,3,0,4188.12,1,2,5,1,1,1,1,2,0,0,2,1,0,1,1174.048858,1443.068561,43.6574901,-79.5595757,2.857924649,11,47002
308632.4044,1,2,1,1,2,443.28,1988,1,1,1,0,0,1,0,1,0,2,2,1,1,23,700,899,43.7652893,-79.382337,0.461354537,52,52035
56868.86584,5,3,2,0,6,0,3854.61,4,3,3,1,1,1,1,2,0,0,1,2,0,1,1108.885087,1436.41922,43.7409477,-79.3016826,2.678323001,119,35047
528509.0675,2,2,1,1,1,418.72,2660.63,2,1,1,0,0,1,0,1,0,1,2,1,1,18,800,899,43.7656853,-79.4099902,0.453127097,51,45326
555000,3,2,3,0,2,0,4127.93,1,2,4,0,0,1,0,2,0,0,2,1,0,1,1823.980854,2235.783409,43.748206,-79.345233,3.045216112,42,67757
380000,3,2,3,0,3,0,3070.24,1,2,4,0,0,1,0,2,0,0,2,1,0,1,1994.012677,2372.527405,43.688468,-79.552841,5.268092062,6,36674
1179711,4,3,2,0,5,0,4791.64,1,2,4,1,1,1,1,2,0,0,1,1,0,1,1600.915722,2034.727257,43.7649661,-79.3741642,0.506261826,40,100516
518990.5973,3,2,8,0,2,0,3164,1,2,4,0,0,1,0,2,0,0,1,1,0,1,676.0818271,796.1069539,43.733014,-79.443222,0.566308507,33,51181
464500,0,1,1,2,1,353,1385.31,6,1,1,0,5,1,1,1,0,5,2,1,1,23,0,499,43.7611976,-79.4089515,0.170149377,51,45326
233000,1,1,1,2,1,309.92,1462.31,1,1,2,0,0,1,0,1,0,2,1,1,2,12,698.6264872,750.8327472,43.6500732,-79.3748906,0.275011212,75,53583
1040000,2,2,1,1,1,558.4,4318.77,2,1,1,0,1,1,1,1,0,1,2,1,1,49,800,899,43.6505301,-79.3821482,0.303862831,76,56526
183000,2,1,2,2,1,190,1541.46,1,2,2,0,0,1,0,4,0,2,2,1,3,1,1003.120381,1179.805901,43.746787,-79.295008,1.973066639,119,35047
2400000,4,5,2,0,3,0,8338.01,6,2,3,0,0,1,0,2,0,0,1,1,0,1,3294.889664,4525.268069,43.684125,-79.381734,0.781942259,98,207903
1090019,2,2,2,0,1,0,3733.19,1,3,2,5,1,1,1,2,0,0,2,1,0,1,1056.335423,1246.104089,43.6678233,-79.3337042,1.509426864,70,53803
828000,2,2,1,2,1,791.32,3460.32,2,1,1,0,1,1,1,1,0,1,2,1,1,35,800,899,43.6428849,-79.3806168,0.315790553,77,70600
1700000,4,3,4,0,1,0,6602.63,1,1,3,4,1,1,1,2,0,0,1,3,0,1,1686.919947,2122.203446,43.6739182,-79.2884056,2.026825784,63,92580
400961.566,1,1,1,1,1,430,2101,2,1,1,0,0,1,0,1,0,3,2,1,1,13,700,799,43.7655635,-79.4108921,0.432522218,51,45326
899729.4079,3,4,4,0,2,0,5200,7,2,3,0,0,1,0,3,0,0,1,1,0,1,2500,3000,43.664644,-79.306211,2.481391139,63,92580
880000,3,2,3,0,6,0,3013.1,1,1,2,1,1,1,1,2,0,0,1,1,0,1,1861.830051,2099.689471,43.7732788,-79.2294972,1.787440356,137,30878
679000,3,3,4,3,1,346.97,2375.33,1,1,1,0,1,1,1,4,1,1,2,1,1,1,1200,1399,43.7025002,-79.521746,6.02684419,113,32997
290000,1,2,1,1,1,511,1796.366667,2,1,1,0,0,1,0,1,0,1,2,1,1,17,500,699,43.6548421,-79.3792015,0.189291172,75,53583
249900,1,1,1,2,1,398.6,1749.28,2,5,2,0,0,1,0,1,0,1,2,1,2,10,0,499,43.6488,-79.3771334,0.0815737,75,53583
890000,3,2,2,0,3,0,4306.86,1,2,3,0,0,0,0,2,0,0,1,1,0,1,1803.104788,2200.195077,43.727959,-79.394672,0.644071465,105,111730
419000,2,2,1,2,1,724.43,2544.95,1,1,1,0,0,1,0,1,0,2,2,1,1,11,1000,1199,43.6427913,-79.4071946,1.855604123,82,70623
620000,2,2,1,1,1,484.56,2516.328,2,1,1,0,1,1,1,1,1,1,2,1,1,15,700,799,43.7793222,-79.2831831,1.331990522,128,31825
999900,2,2,2,0,0,0,5000,1,4,2,5,1,5,1,3,0,0,2,1,0,1,704.0216506,929.8378033,43.6749206,-79.3545877,0.38313887,68,73253
505000,1,1,1,2,0,554.13,1675.25,2,1,1,0,5,1,2,1,0,2,2,1,2,3,500,599,43.6495978,-79.3655404,1.007504043,77,70600
1750000,4,3,7,0,4,0,6303,3,3,4,1,1,1,1,2,6,0,1,1,0,1,2000,2500,43.6668181,-79.4352916,0.686265278,93,39740
801000,3,2,2,0,2,0,5031.79,1,2,2,0,0,1,0,2,0,0,1,1,0,1,998.2600452,1143.829376,43.711684,-79.370239,2.391043419,56,125564
363839.5319,1,1,1,1,1,265.7,1935.71,2,1,1,0,0,1,0,1,0,1,2,1,1,5,500,599,43.7656853,-79.4099902,0.453127097,51,45326
751000,5,3,7,0,1,0,3399.65,1,4,2,0,0,2,0,2,0,0,2,1,0,1,948.1033181,1176.478477,43.637327,-79.431392,2.598537053,85,35207
1128000,4,3,3,0,5,0,5143.93,1,2,4,1,1,1,1,2,0,0,1,1,0,1,1724.048809,2111.844802,43.7888202,-79.2823094,2.218979093,128,31825
785000,2,2,1,1,1,610.79,3197.63,2,1,1,0,1,1,1,1,1,1,2,1,1,33,900,999,43.6237198,-79.4837029,2.955864512,17,54438
1261000,4,3,7,0,2,0,5397.34,1,4,3,2,1,1,1,3,0,0,1,2,0,1,789.5079936,1007.726036,43.6811393,-79.3401269,0.177299101,66,55225
316151.9959,2,2,1,2,1,414.49,2210.4,2,1,1,0,0,1,0,1,0,1,2,1,3,21,579.9858441,778.1151563,43.7713085,-79.2607176,0.363349327,127,33256
1100000,2,2,3,0,4,0,4533.76,1,2,3,1,3,3,1,2,5,0,2,1,0,1,1778.6784,2149.454096,43.6955168,-79.3423642,1.647740692,58,53315
490000,1,1,1,2,0,333.94,1643.19,1,1,1,0,1,1,1,1,0,4,2,1,2,2,500,599,43.6535579,-79.3688205,0.855908561,73,58915
1295000,2,2,1,1,1,974.57,4441.08,5,1,1,0,1,1,1,1,1,2,2,1,1,21,900,999,43.6493806,-79.3745319,0.284139932,75,53583
495000,3,2,1,4,1,702.67,1523.1,1,5,1,0,1,1,1,1,0,1,2,1,3,5,1000,1199,43.7195558,-79.3250352,3.789668827,44,28654
1660000,3,2,3,0,6,0,4727,1,2,4,6,1,1,1,2,0,0,1,1,0,1,1953.515802,2392.827048,43.7040254,-79.3067917,1.708257223,54,43907
650000,1,1,1,2,0,517.17,2439.11,2,1,2,0,1,1,1,1,2,1,2,1,2,13,600,699,43.6428849,-79.3806168,0.315790553,77,70600
1313000,3,2,3,0,5,0,5374.92,1,3,4,1,1,1,1,2,0,0,1,1,0,1,2096.806335,2596.806335,43.7300993,-79.3082862,3.080443058,43,35786
526000,3,2,1,3,1,750.93,3484.25,5,1,1,0,0,1,0,1,0,1,2,1,3,16,1300,1499,43.7751448,-79.4126701,0.656731142,51,45326
661661.0444,2,1,5,0,1,0,3538.891979,2,0,0,0,1,1,3,7,0,0,0,1,0,1,995.4196643,1218.296435,43.6627357,-79.3793461,0.323157171,75,53583
720000,2,2,1,1,1,519.1,2918.18,1,1,1,0,1,1,1,1,0,1,2,1,1,3,800,899,43.7656853,-79.4099902,0.453127097,51,45326
519847.2596,2,2,1,1,1,493.02,2717.74,2,1,1,0,0,1,0,1,0,1,2,1,1,10,900,999,43.6399702,-79.3939653,1.110761099,77,70600
780100,4,3,2,0,3,0,2778.76,1,5,3,2,1,2,1,2,0,0,2,1,0,1,783.5759389,908.0551309,43.6773513,-79.4740312,2.621241783,90,49709
220015.4462,2,1,1,3,1,483.74,1139.08,1,1,1,0,0,0,0,1,0,5,2,1,3,16,800.3057695,899.7889053,43.7112781,-79.3228344,2.87437098,44,28654
650000,2,2,1,3,1,730.14,4000,1,1,1,0,0,1,0,1,0,2,2,1,1,36,1300,1499,43.6400417,-79.3789297,0.643619846,77,70600
825000,3,2,10,0,2,0,3256.76,1,3,2,1,1,1,1,2,0,0,2,1,0,1,826.2138536,935.7768708,43.7544781,-79.257383,1.185201561,127,33256
1540000,2,2,1,1,1,891.42,6127,2,1,1,0,1,1,1,1,0,1,2,1,1,58,1000,1199,43.6697472,-79.3858871,0.102957794,75,53583
815000,3,2,2,0,1,0,4128,1,1,3,2,1,2,1,3,0,0,2,2,0,1,1395.669436,1769.458754,43.6887238,-79.4326557,1.173314301,107,39803
560000,2,2,1,1,1,477,2401.236,1,1,1,0,0,1,0,1,0,1,1,1,5,18,1000,1199,43.6344756,-79.4015886,1.974476076,82,70623
575000,1,1,1,1,1,438.2,2074.96,4,1,1,0,2,1,1,1,1,1,2,1,1,21,500,599,43.7737993,-79.4155204,0.548413309,37,44576
266000,3,2,3,0,4,0,2581.519799,1,2,2,0,0,1,0,2,0,0,1,1,0,1,742.61202,1131.95483,43.762501,-79.250304,1.399752517,127,33256
450000,3,3,8,0,4,0,2731.62,4,4,2,0,0,1,0,2,0,0,2,1,0,1,819.5714486,924.8554736,43.607966,-79.53039,3.376582928,20,47709
575000,2,1,1,1,1,755.65,1578.42,5,1,1,0,2,4,1,1,0,1,2,1,1,11,1000,1199,43.704839,-79.4399294,0.568575464,108,34768
601753.6962,2,2,5,0,1,0,3642.932,3,1,1,0,1,1,3,7,0,0,0,1,0,1,1000,1173,43.7262913,-79.3128424,3.137832025,43,35786
545000,1,1,1,2,0,359.44,1649.03,1,1,2,0,1,1,1,1,1,1,2,1,2,8,500,599,43.6539272,-79.3638934,1.254019308,73,58915
803188,3,1,2,0,3,0,4583.09,1,2,2,0,0,1,0,3,0,0,1,1,0,1,811.990674,946.357192,43.727612,-79.411757,0.830370588,105,111730
420000,0,1,1,2,0,241.05,1427.3,2,1,1,0,1,1,1,1,1,1,2,1,2,11,0,499,43.7076691,-79.3923069,0.562363844,104,57039
508520.28,2,2,1,1,1,0,1780.09,2,1,1,0,0,1,0,1,0,5,2,1,1,11,800,899,43.6538906,-79.3689511,0.852208125,73,58915
630000,1,2,1,1,1,556.17,5208,2,1,1,0,1,1,1,1,2,1,2,1,1,4,700,799,43.6397827,-79.3979467,1.352015434,77,70600
439044,1,1,1,2,0,322.92,1647.58,2,1,2,0,1,1,1,1,2,4,2,1,2,4,500,599,43.6383856,-79.4135437,2.507481679,82,70623
125000,2,1,1,3,1,554.74,1259.02,2,1,1,0,0,0,0,1,0,2,2,1,3,13,894.9888216,1100.529667,43.7107177,-79.3336487,3.064296798,44,28654
750000,3,4,2,2,2,299.28,2926.55,1,2,5,0,1,1,1,4,0,2,1,1,1,1,1400,1599,43.743272,-79.4883003,2.217286144,26,34168
783500,2,2,1,1,1,491.89,2410.81,2,1,1,0,1,1,1,1,0,1,2,1,1,28,700,799,43.6387639,-79.4162418,2.691180857,82,70623
430000,2,2,6,1,1,468.96,2804.12,1,1,1,0,0,1,0,5,0,4,2,1,1,2,800,899,43.6502401,-79.3609196,1.383489915,77,70600
360000,3,2,2,0,1,0,2400,1,5,2,0,0,0,0,3,0,0,2,1,0,1,796.3789917,942.2650636,43.691082,-79.349725,1.318306351,57,44557
315000,3,2,2,0,1,0,2471.29,1,2,4,0,0,1,0,6,0,0,2,1,0,1,1103.620805,1463.537761,43.658065,-79.448398,0.359315769,93,39740
550000,3,3,9,4,1,227.26,2931.82,1,2,5,0,0,1,0,4,0,3,1,1,1,1,1400,1599,43.640719,-79.425753,2.364941303,85,35207
829900,2,2,3,0,3,0,3361.26,1,2,3,1,1,1,1,2,0,0,2,1,0,1,894.9794791,1088.407712,43.6078362,-79.4951259,4.721884898,17,54438
615000,2,2,1,3,1,591.24,3195.58,2,1,1,0,0,1,0,1,0,1,2,1,1,6,900,999,43.6601025,-79.3850843,0.223635412,76,56526
262000,1,1,1,3,1,300.05,1549.29,1,1,1,0,0,1,0,1,0,2,2,1,2,17,500,699,43.646188,-79.374978,0.408970419,77,70600
385000,2,2,3,0,3,0,2100,1,2,3,0,0,1,0,2,0,0,2,1,0,1,700,1100,43.60547,-79.54529,3.689678031,20,47709
1325188,3,3,4,0,3,0,5385.35,1,4,4,1,1,1,1,3,0,0,1,1,0,1,1100,1500,43.6644849,-79.3490343,1.556604264,70,53803
1038000,3,2,3,0,4,0,4839.18,1,1,3,1,4,2,3,2,0,0,2,1,0,1,1120.219033,1313.983135,43.7542629,-79.4578633,0.590339245,34,45936
315000,3,1,2,0,1,0,2196.86,1,4,2,0,0,1,0,3,0,0,2,1,0,1,978.1899825,1165.158585,43.694821,-79.342219,1.569688749,58,53315
436000,2,1,1,3,1,639.44,1129.65,1,1,1,0,4,4,2,1,4,1,2,1,1,8,800,899,43.7112781,-79.3228344,2.87437098,44,28654
2262000,5,5,2,0,4,0,10583.27,1,3,5,3,1,1,1,2,0,0,1,1,0,1,3500,5000,43.7742997,-79.399769,1.195815787,51,45326
1850000,2,5,3,0,8,0,10914.62,6,5,5,3,1,1,1,2,0,0,1,1,0,1,3112.613299,4212.064548,43.7791004,-79.3854912,1.313546351,52,52035
449000,1,1,1,1,0,429.64,1571.22,5,1,1,0,1,1,1,1,0,1,2,1,2,5,500,599,43.7653137,-79.4123622,0.419473403,38,72371
705000,1,1,1,2,0,444.29,2356.83,2,1,2,0,1,1,1,1,0,1,2,1,2,49,500,599,43.6418064,-79.3789807,0.451492744,77,70600
608000,1,1,1,1,1,461.39,1970.35,2,1,1,0,1,1,1,1,0,1,2,1,1,16,600,699,43.7751232,-79.3454556,0.128628023,53,36359
1800000,4,4,2,0,9,0,8373.17,1,2,4,6,1,1,1,2,5,0,1,1,0,1,2500,3000,43.662712,-79.5257207,1.869288945,9,101551
203750,1,1,1,1,1,270,2175.216,1,1,1,0,0,1,0,1,0,1,2,1,1,33,700,899,43.7728097,-79.2617651,0.333741058,127,33256
169567.5538,2,1,11,2,1,523,1082,1,1,1,0,0,0,0,5,0,1,2,1,5,3,1034.272512,1178.030016,43.6958184,-79.5563257,6.126141291,6,36674
1800000,4,5,2,0,7,0,3454.27,3,1,5,1,1,1,1,2,0,0,1,1,0,1,3500,5000,43.7515129,-79.3052916,2.765593947,119,35047
500000,1,1,1,1,1,363,1790,2,1,1,0,1,1,1,1,1,1,2,1,1,7,500,599,43.7149971,-79.4542277,0.833978556,31,38527
889000,3,3,3,0,5,0,2894,1,3,4,1,1,1,1,2,0,0,2,1,0,1,902.0337799,1041.691724,43.7458041,-79.6009661,11.1450793,1,31771
365000,2,2,11,1,1,294.22,2213.47,3,1,1,0,0,1,0,4,0,3,2,1,1,1,1300,1499,43.656046,-79.445038,0.382445609,83,40588
233900,1,1,1,1,1,418.67,1480.91,2,1,1,0,0,1,0,1,0,1,2,1,1,22,576.872584,721.1138702,43.774003,-79.2575808,0.028742369,127,33256
2269000,5,5,4,0,3,0,16312.32,3,2,4,0,0,1,0,2,0,0,1,1,0,1,3500,5000,43.696075,-79.411392,1.153108715,101,204521
2200000,3,4,2,1,1,1545.34,10650.74,5,2,1,0,1,1,1,4,1,3,1,1,1,1,2250,2499,43.6413595,-79.3725145,0.802728749,77,70600
570000,1,1,1,2,1,551.76,1910.4,5,1,2,0,1,1,1,1,0,1,2,1,2,7,500,599,43.6697649,-79.3850604,0.123670009,75,53583
2680000,3,4,3,0,9,0,11048.96,8,2,5,1,1,1,1,2,2,0,1,1,0,1,2500,3000,43.6703362,-79.5370291,2.908649141,10,99055
1662000,3,3,3,0,9,0,4293.88,1,3,4,6,1,1,1,2,0,0,1,1,0,1,2357.157759,2939.932965,43.7487042,-79.2343436,2.941732376,138,30033
550000,1,1,1,2,1,455.4,1963.26,5,1,1,0,1,1,1,1,1,1,2,1,1,33,500,599,43.767444,-79.3712468,0.477975852,52,52035
264500,1,1,1,2,1,288.34,1796.366667,1,1,1,0,0,1,0,1,0,1,2,1,1,16,500,699,43.6398029,-79.4147526,2.538088369,82,70623
2350000,6,5,4,0,3,0,6668.71,1,1,3,1,1,1,1,2,0,0,2,3,0,1,1330.949457,1671.163618,43.6592309,-79.4829714,0.942384809,89,71888
701000,2,2,1,4,1,965.12,2033.35,2,1,1,0,1,1,1,1,0,1,1,1,1,9,1000,1199,43.727589,-79.32682,4.206285225,42,67757
1983000,4,5,2,0,6,0,8889.58,3,3,5,1,1,1,1,2,0,0,1,1,0,1,2609.750218,3317.205925,43.7714987,-79.4021475,0.900025564,51,45326
265000,2,2,1,1,1,589.64,1692.89,2,1,1,0,0,1,0,1,0,2,2,1,1,20,1000,1199,43.7809564,-79.249782,0.621627251,137,30878
296258.393,1,1,1,1,1,330,1955.874,2,1,1,0,0,1,0,1,0,1,2,1,1,19,500,599,43.773481,-79.254499,0.273114258,127,33256
530400,2,2,1,1,1,590,1679.17,2,1,1,0,5,1,1,1,2,1,2,2,1,1,800,899,43.7926645,-79.2372189,2.22706,132,29573
1000000,3,2,5,0,2,0,3586.23,1,2,4,1,1,1,1,2,0,0,1,1,0,1,1182.032735,1580.49465,43.7394077,-79.2587921,0.975458641,138,30033
3002000,4,6,2,0,6,0,13733.96,6,2,5,3,1,1,1,2,0,0,1,1,0,1,3500,5000,43.7753161,-79.3949477,1.082321304,51,45326
1250000,2,2,2,3,1,1482.8,4885.89,1,1,2,0,5,1,1,5,0,3,2,1,1,1,1200,1399,43.6799994,-79.388922,0.327371897,98,207903
730000,1,1,1,2,1,426,2625,2,1,2,0,1,1,1,1,1,1,2,1,2,22,600,699,43.6489001,-79.392205,0.500293687,77,70600
598000,1,1,1,1,1,520.21,2710.66,2,1,1,0,1,1,1,1,1,3,2,1,1,1,600,699,43.6384002,-79.3980924,1.464491117,77,70600
120000,3,2,1,2,1,0,2023.51359,1,1,1,0,0,1,0,1,0,3,2,1,1,14,887.2280855,1003.404108,43.6958184,-79.5563257,6.126141291,6,36674
682500,3,2,4,0,1,0,3227.33,1,4,4,1,1,1,3,6,0,0,2,1,0,1,1500,2000,43.8065798,-79.1819122,6.570575003,131,39556
618000,1,1,1,1,0,418.67,2146.04,2,1,2,0,1,1,1,1,1,1,2,1,2,27,500,599,43.6539487,-79.3885701,0.07694372,78,37422
499888,1,1,1,2,1,481.84,2679.5,5,1,1,0,1,1,1,1,2,3,2,1,1,2,600,699,43.7696263,-79.3668722,0.173081968,52,52035
283000,1,1,1,1,1,315,1757,7,1,1,0,0,1,0,1,0,1,2,1,1,22,600,699,43.7250038,-79.3286443,4.236015002,42,67757
328611.6735,1,1,1,2,0,305,2315.154,2,1,8,0,0,1,0,1,0,1,2,1,1,5,600,699,43.6428618,-79.5272242,0.432920282,14,52787
792500,2,2,1,2,1,599.15,3172.44,2,1,1,0,2,1,1,1,0,1,2,1,1,4,900,999,43.6813916,-79.2821633,1.580160471,122,54360
1014928,3,2,3,0,4,0,3970.04,1,2,5,3,1,1,1,2,5,0,1,1,0,1,1100,1500,43.6932222,-79.5537146,5.775980702,6,36674
890000,2,2,1,1,1,615.89,3598.22,2,1,1,0,1,1,1,1,0,3,2,1,1,9,900,999,43.7667159,-79.3859239,0.132591381,52,52035
458000,1,1,6,5,1,515.01,2694.76,1,1,8,0,0,1,0,5,0,2,2,1,3,2,900,1099,43.6528527,-79.3692322,0.81407301,73,58915
543000,1,1,1,1,1,460.6,2317.68,2,1,1,0,1,1,1,1,1,1,2,1,1,9,600,699,43.7150698,-79.4533013,0.759333329,31,38527
825000,3,2,2,0,1,0,3030.95,1,2,3,0,0,1,0,6,0,0,2,1,0,1,1578.907432,2169.532207,43.647483,-79.420958,1.739020694,81,50694
1450000,2,3,1,1,1,914.05,6344.86,2,1,1,0,1,1,1,1,0,1,2,1,1,7,1200,1399,43.6413595,-79.3725145,0.802728749,77,70600
1595000,3,4,4,0,1,0,6077.01,1,4,2,6,1,1,1,3,6,0,1,1,0,1,1500,2000,43.6695723,-79.3649001,0.596764292,71,63012
965000,2,1,2,0,0,0,4293.88,1,4,2,5,1,2,1,6,0,0,1,1,0,1,1185.863974,1411.639936,43.6687912,-79.4347078,0.909140339,93,39740
950000,2,2,5,1,1,660.83,2154.244,2,1,1,0,1,1,1,7,0,3,2,1,1,20,900,999,43.6527699,-79.3664874,1.014558334,73,58915
945000,2,2,1,1,1,732.73,3264.43,6,1,1,0,2,1,1,1,1,1,2,1,1,7,900,999,43.6431876,-79.4224938,2.185562413,84,45737
810000,4,2,2,0,2,0,4531,4,2,2,0,0,0,0,2,0,0,1,1,0,1,1500,2000,43.672638,-79.295512,1.900856698,63,92580
860000,3,1,3,0,4,0,3439.64,1,4,2,1,1,1,1,2,0,0,2,1,0,1,895.5207944,1262.542051,43.7433466,-79.2812526,1.128647425,126,31692
262900,3,3,8,0,2,0,2097.93,1,1,4,0,0,0,0,2,0,0,1,1,0,1,617.1171533,716.1171533,43.712468,-79.249069,2.404219129,122,54360
790000,2,2,1,1,1,599.58,2857,2,1,1,0,1,1,1,1,0,1,1,1,1,32,700,799,43.6216163,-79.4829207,3.191989185,17,54438
2350000,4,4,2,0,3,0,9827.1,3,2,4,1,3,1,1,2,5,0,1,1,0,1,2500,3000,43.7135475,-79.3743841,2.134046218,56,125564
446250,3,2,2,0,1,0,3121.41,1,5,2,0,0,0,0,2,0,0,1,1,0,1,604.9661259,740.7117535,43.675831,-79.319015,0.993568903,64,55199
425000,2,2,1,5,1,730.62,3040.94,1,1,1,0,0,1,0,1,0,1,2,1,1,5,1100,1500,43.6459195,-79.5196192,0.348322071,14,52787
900000,3,2,2,0,1,0,5953.65,4,2,2,0,0,1,0,2,0,0,2,1,0,1,1500,2000,43.674412,-79.343705,0.598661243,68,73253
1500000,3,4,2,0,3,0,5025.52,1,2,5,1,1,1,1,2,2,0,1,1,0,1,2500,3000,43.5978136,-79.5260736,4.547232879,19,47384
625000,3,2,2,0,1,0,3794.14,3,4,2,0,0,1,0,3,0,0,2,1,0,1,643.0668051,829.4673914,43.65957,-79.478003,0.83202455,88,57465
330000,2,2,2,0,1,0,2551.52,1,4,2,0,0,1,0,3,0,0,2,1,0,1,821.677665,955.5029357,43.671837,-79.442805,1.358940065,93,39740
1446124,3,2,7,0,2,0,4613.86,1,4,2,2,1,1,1,3,0,0,2,1,0,1,1082.120047,1302.198349,43.6652232,-79.3374684,1.724360687,70,53803
102000,1,1,1,2,1,402.65,983,1,1,1,0,0,0,0,1,0,1,2,1,4,8,718.6559845,877.8395115,43.6968278,-79.2934124,0.373579954,61,30430
684000,2,2,11,1,1,569.99,2404.81,2,1,1,0,1,1,1,5,1,1,2,1,1,1,700,799,43.6227968,-79.4833514,3.059381679,17,54438
400000,3,2,2,0,1,0,2931.91,1,2,2,0,0,0,0,3,0,0,1,1,0,1,1203.587506,1376.385804,43.664429,-79.492458,1.556329722,89,71888
291000,2,2,1,1,1,400.5,1200,1,1,1,0,0,1,0,1,0,2,1,1,3,17,1100,1299,43.7766469,-79.4126721,0.589963236,51,45326
2575000,2,2,1,1,1,2132.26,11502.35,2,1,1,0,1,1,1,1,2,1,2,1,1,41,2250,2499,43.6468092,-79.3901821,0.416964162,77,70600
305400,2,1,1,1,1,274.22,2002.212,2,1,1,0,0,1,0,1,0,1,2,1,1,21,700,799,43.773869,-79.249988,0.221347653,137,30878
404578.5847,1,1,1,2,1,330,2237.142,2,1,1,0,0,1,0,1,0,1,2,1,1,17,600,699,43.756981,-79.404404,0.738589765,51,45326
477000,2,2,7,0,1,0,2949.55,1,4,2,0,0,0,0,3,0,0,2,1,0,1,769.53799,887.1432332,43.642718,-79.438235,1.865675149,86,50580
73500,1,1,1,2,1,597.02,672,1,1,1,0,0,1,0,1,0,1,2,1,3,20,700,799,43.6958184,-79.5563257,6.126141291,6,36674
690000,2,2,1,1,1,632.85,2566.67,2,1,1,0,1,1,1,1,2,1,2,1,1,21,900,999,43.6389057,-79.5349871,0.149678878,14,52787
733000,1,1,1,3,1,642.13,3010.51,2,1,1,0,2,1,1,1,0,1,2,1,1,35,600,699,43.6458091,-79.3756819,0.384761962,77,70600
2725000,4,4,2,0,2,0,8691.31,1,2,5,1,1,1,1,2,0,0,1,1,0,1,2500,3000,43.6571688,-79.5114926,0.930082384,15,144642
985000,2,2,1,3,1,1890.35,4154.32,2,1,1,0,2,1,2,1,0,4,2,1,3,3,1200,1399,43.6861341,-79.4127363,0.245368293,101,204521
886403.5495,2,2,1,1,0,695,3429.458,1,1,1,0,0,1,0,1,0,3,2,1,1,7,1500,2000,43.719119,-79.375672,2.219453152,41,308010
530000,1,1,1,1,1,484.53,1681.4,2,1,1,0,1,1,1,1,0,3,2,1,1,4,500,599,43.6369251,-79.4690573,1.797490338,87,71204
587000,1,2,1,1,1,486.6,2168.82,2,1,1,0,1,1,1,1,2,1,2,1,1,5,600,699,43.7737993,-79.4155204,0.548413309,37,44576
386683.8606,3,2,1,3,1,577.69,1443.62,1,1,1,0,0,1,0,1,0,1,2,1,3,4,1400,1599,43.7195558,-79.3250352,3.789668827,44,28654
239052.3867,3,2,1,4,1,617.6,1601,1,1,1,0,0,0,0,1,0,1,2,1,3,4,352.3216623,591.1456046,43.7627233,-79.5000028,3.336645114,27,29958
376213.5433,1,1,1,1,1,305.74,1612.57,2,1,1,0,0,1,0,1,0,1,2,1,2,20,500,599,43.670878,-79.3766958,0.164743479,74,32648
